date,symbol,open,high,low,close,volume,change,changePercent,vwap,changeOverTime,label,unadjustedVolume,adjClose
2023-06-15,META,272.3,283.99,271.42,281.83,25973500,9.53,3.5,277.385,0.040078237443259335,2023-06-15,25973500,281.83
2023-06-16,META,284.75,287.85,280.13,281.0,43127731,-3.75,-1.32,283.4325,0.03701516773074509,2023-06-16,43127731,281.0
2023-06-20,META,278.73,284.8,276.22,284.33,20701600,5.6,2.01,281.02,0.049304351035169836,2023-06-20,20701600,284.33
2023-06-21,META,283.53,284.0,278.36,281.64,20556200,-1.89,-0.6666,281.8825,0.03937705281027415,2023-06-21,20556200,281.64
2023-06-22,META,279.08,285.26,277.79,284.88,17563100,5.8,2.08,281.7525,0.051334096025390075,2023-06-22,17563100,284.88
2023-06-23,META,281.51,289.67,278.95,288.73,51092038,7.22,2.56,284.715,0.06554231095693241,2023-06-23,51092038,288.73
2023-06-26,META,288.7,289.79,277.6,278.47,24232700,-10.23,-3.54,283.64,0.027678340775731725,2023-06-26,24232700,278.47
2023-06-27,META,282.01,289.35,280.65,287.05,26108300,5.04,1.79,284.765,0.05934236262316861,2023-06-27,26108300,287.05
2023-06-28,META,284.82,289.55,284.06,285.29,16722117,0.47,0.16502,285.93,0.052847178654463534,2023-06-28,16722117,285.29
2023-06-29,META,284.5,286.57,280.69,281.53,15395700,-2.97,-1.04,283.3225,0.03897110381223001,2023-06-29,15395700,281.53
2023-06-30,META,284.76,289.05,284.42,286.98,19694900,2.22,0.7796,286.3025,0.05908403144259511,2023-06-30,19694900,286.98
2023-07-03,META,286.7,289.4,284.85,286.02,8629300,-0.68,-0.23718,286.7425,0.05554120382330119,2023-07-03,8629300,286.02
2023-07-05,META,287.65,298.12,286.36,294.37,33865500,6.72,2.34,291.625,0.0863564232202827,2023-07-05,33865500,294.37
2023-07-06,META,295.89,298.12,291.31,291.99,47733829,-3.89,-1.32,294.3275,0.07757316308078388,2023-07-06,47733829,291.99
2023-07-07,META,292.18,296.2,288.66,290.53,25586000,-1.65,-0.56472,291.8925,0.0721851127431079,2023-07-07,25586000,290.53
2023-07-10,META,295.55,298.13,287.05,294.1,37058306,-1.45,-0.49061,293.7075,0.08536000295235624,2023-07-10,37058306,294.1
2023-07-11,META,293.9,300.18,291.9,298.29,27585918,4.39,1.49,296.0675,0.10082296933239832,2023-07-11,27585918,298.29
2023-07-12,META,301.75,309.45,300.1,309.34,36677127,7.59,2.52,305.16,0.14160239140864284,2023-07-12,36677127,309.34
2023-07-13,META,313.62,316.24,310.29,313.41,30281000,-0.21,-0.06696002,313.39,0.15662250433627345,2023-07-13,30281000,313.41
2023-07-14,META,311.79,314.88,307.36,308.87,23054108,-2.92,-0.93653,310.725,0.13986788205336365,2023-07-14,23054108,308.87
2023-07-17,META,307.54,311.71,304.71,310.62,25323126,3.08,1.0,308.645,0.14632616156770117,2023-07-17,25323126,310.62
2023-07-18,META,310.88,314.2,307.62,312.05,20764580,1.18,0.37635,311.1875,0.15160349854227406,2023-07-18,20764580,312.05
2023-07-19,META,313.03,318.68,310.52,316.01,21763700,2.98,0.95199,314.56,0.1662176624718601,2023-07-19,21763700,316.01
2023-07-20,META,313.5,315.54,302.22,302.52,23836900,-10.98,-3.5,308.445,0.1164335535299108,2023-07-20,23836900,302.52
2023-07-21,META,304.57,305.46,291.2,294.26,42139300,-10.31,-3.39,298.8725,0.08595047422223856,2023-07-21,42139300,294.26
2023-07-24,META,295.78,297.52,288.3,291.61,24949405,-4.17,-1.41,293.3025,0.07617079381481329,2023-07-24,24949405,291.61
2023-07-25,META,295.19,298.3,291.86,294.47,19585600,-0.72,-0.24391,294.955,0.08672546776395906,2023-07-25,19585600,294.47
2023-07-26,META,301.19,301.77,291.9,298.57,47256930,-2.62,-0.86988,298.3575,0.10185629405469232,2023-07-26,47256930,298.57
2023-07-27,META,325.12,325.35,309.84,311.71,64229200,-13.41,-4.12,318.005,0.1503487470937741,2023-07-27,64229200,311.71
2023-07-28,META,316.88,326.2,314.25,325.48,39220300,8.61,2.71,320.7025,0.2011661807580174,2023-07-28,39220300,325.48
2023-07-31,META,323.69,325.66,317.59,318.6,25799603,-5.09,-1.57,321.385,0.17577591615307964,2023-07-31,25799603,318.6
2023-08-01,META,317.54,324.14,314.66,322.71,22889870,5.17,1.63,319.7625,0.19094364689818044,2023-08-01,22889870,322.71
2023-08-02,META,318.0,318.39,310.65,314.31,20461100,-3.69,-1.16,315.3375,0.15994390522936097,2023-08-02,20461100,314.31
2023-08-03,META,309.93,315.95,309.93,313.19,15215422,3.26,1.05,312.25,0.15581060634018518,2023-08-03,15215422,313.19
2023-08-04,META,314.96,318.41,310.2,310.73,17612800,-4.23,-1.34,313.575,0.1467321105657453,2023-08-04,17612800,310.73
2023-08-07,META,313.23,317.07,310.46,316.56,16236504,3.33,1.06,314.33,0.16824740746208056,2023-08-07,16236504,316.56
2023-08-08,META,314.4,317.89,310.11,312.64,15183532,-1.76,-0.5598,313.76,0.15378086134996471,2023-08-08,15183532,312.64
2023-08-09,META,312.88,313.63,302.85,305.21,19955800,-7.67,-2.45,308.6425,0.1263608517548067,2023-08-09,19955800,305.21
2023-08-10,META,307.94,312.34,303.87,305.74,14358900,-2.2,-0.71442,307.4725,0.12831678783629186,2023-08-10,14358900,305.74
2023-08-11,META,302.57,304.72,300.36,301.64,14046300,-0.93,-0.30737,302.3225,0.11318596154555838,2023-08-11,14046300,301.64
2023-08-14,META,300.98,306.21,298.25,306.19,15641921,5.21,1.73,302.9075,0.1299774882828355,2023-08-14,15641921,306.19
2023-08-15,META,306.14,307.23,300.03,301.95,11623613,-4.19,-1.37,303.8375,0.11432999963095525,2023-08-15,11623613,301.95
2023-08-16,META,300.2,301.08,294.28,294.29,18547741,-5.9,-1.97,297.4625,0.08606118758534143,2023-08-16,18547741,294.29
2023-08-17,META,293.05,296.05,284.95,285.09,23950100,-7.96,-2.72,289.785,0.05210908956711058,2023-08-17,23950100,285.09
2023-08-18,META,279.03,285.69,274.38,283.25,35347925,4.22,1.51,280.5875,0.04531866996346445,2023-08-18,35347925,283.25
2023-08-21,META,283.45,290.5,281.85,289.9,20181500,6.45,2.28,286.425,0.0698601321179464,2023-08-21,20181500,289.9
2023-08-22,META,292.55,292.9,286.75,287.6,12999913,-4.95,-1.69,289.95,0.06137210761338885,2023-08-22,12999913,287.6
2023-08-23,META,288.5,297.4,287.67,294.24,18287001,5.74,1.99,291.9525,0.08587666531350324,2023-08-23,18287001,294.24
2023-08-24,META,298.5,299.46,286.64,286.75,18360900,-11.75,-3.94,292.8375,0.05823522899213929,2023-08-24,18360900,286.75
2023-08-25,META,286.13,288.39,276.03,285.5,23701443,-0.63,-0.22018,284.0125,0.05362217219618404,2023-08-25,23701443,285.5
2023-08-28,META,288.0,291.45,285.8,290.26,14239300,2.26,0.78472,288.8775,0.07118869247518167,2023-08-28,14239300,290.26
2023-08-29,META,288.58,299.15,288.18,297.99,20844522,9.41,3.26,293.475,0.099715835701369,2023-08-29,20844522,297.99
2023-08-30,META,297.17,298.29,293.43,295.1,17717024,-2.07,-0.69657,295.9975,0.08905044838912057,2023-08-30,17717024,295.1
2023-08-31,META,295.8,301.1,295.66,295.89,17229900,0.09,0.03042596,297.1125,0.09196590028416418,2023-08-31,17229900,295.89
2023-09-01,META,299.37,301.74,294.47,296.38,12842300,-2.99,-0.99876,297.99,0.09377421854817869,2023-09-01,12842300,296.38
2023-09-05,META,297.02,301.39,295.51,300.15,14956000,3.13,1.05,298.5175,0.10768719784477976,2023-09-05,14956000,300.15
2023-09-06,META,301.71,303.3,295.66,299.17,15418100,-2.54,-0.84187,299.96,0.10407056131675096,2023-09-06,15418100,299.17
2023-09-07,META,298.0,307.05,292.22,298.67,33748737,0.67,0.22483,298.985,0.10222533859836869,2023-09-07,33748737,298.67
2023-09-08,META,299.22,305.25,296.78,297.89,17572203,-1.33,-0.44449,299.785,0.09934679115769263,2023-09-08,17572203,297.89
2023-09-11,META,301.41,309.04,301.28,307.56,19489330,6.15,2.04,304.8225,0.13503339853120266,2023-09-11,19489330,307.56
2023-09-12,META,306.33,308.66,300.23,301.66,13480400,-4.67,-1.52,304.22,0.11325977045429392,2023-09-12,13480400,301.66
2023-09-13,META,302.36,307.18,301.32,305.06,13210915,2.7,0.89298,303.98,0.12580728493929216,2023-09-13,13210915,305.06
2023-09-14,META,306.74,312.87,305.03,311.72,19343102,4.98,1.62,309.09,0.15038565154814187,2023-09-14,19343102,311.72
2023-09-15,META,311.61,312.0,298.75,300.31,28131140,-11.3,-3.63,305.6675,0.10827766911466208,2023-09-15,28131140,300.31
2023-09-18,META,298.19,303.6,297.8,302.55,14234200,4.36,1.46,300.535,0.11654426689301389,2023-09-18,14234200,302.55
2023-09-19,META,302.48,306.17,299.81,305.07,15931618,2.59,0.85625,303.3825,0.1258441893936597,2023-09-19,15931618,305.07
2023-09-20,META,305.05,308.06,299.43,299.67,19379515,-5.38,-1.76,303.0525,0.10591578403513302,2023-09-20,19379515,299.67
2023-09-21,META,295.7,300.26,293.27,295.73,21319600,0.03,0.01014542,296.24,0.09137542901428208,2023-09-21,21319600,295.73
2023-09-22,META,299.3,305.38,298.27,299.08,25369600,-0.22,-0.07350484,300.5075,0.10373842122744192,2023-09-22,25369600,299.08
2023-09-25,META,295.64,300.95,293.7,300.83,18987014,5.19,1.76,297.78,0.11019670074177945,2023-09-25,18987014,300.83
2023-09-26,META,297.66,300.3,296.01,298.96,19417200,1.3,0.43674,298.2325,0.10329556777503024,2023-09-26,19417200,298.96
2023-09-27,META,300.45,301.3,286.79,297.74,36429835,-2.71,-0.90198,296.57,0.09879322434217808,2023-09-27,36429835,297.74
2023-09-28,META,298.94,306.33,296.7,303.96,22167100,5.02,1.68,301.4825,0.12174779495885124,2023-09-28,22167100,303.96
2023-09-29,META,307.38,310.64,299.36,300.21,25373700,-7.17,-2.33,304.3975,0.10790862457098549,2023-09-29,25373700,300.21
2023-10-02,META,302.74,307.18,301.63,306.82,16265600,4.08,1.35,304.5925,0.13230246890799702,2023-10-02,16265600,306.82
2023-10-03,META,304.26,306.77,299.64,300.94,17362300,-3.32,-1.09,302.9025,0.11060264973982337,2023-10-03,17362300,300.94
2023-10-04,META,298.73,306.9,298.5,305.58,16880500,6.85,2.29,302.4275,0.12772631656640931,2023-10-04,16880500,305.58
2023-10-05,META,304.63,306.21,299.5,304.79,19130000,0.165,0.05252273,303.7825,0.1248108646713657,2023-10-05,19130000,304.79
2023-10-06,META,301.44,316.31,300.91,315.43,21803900,13.99,4.64,308.5225,0.164077204118537,2023-10-06,21803900,315.43
2023-10-09,META,312.5,320.33,311.82,318.36,22503700,5.86,1.88,315.7525,0.17489020924825627,2023-10-09,22503700,318.36
2023-10-10,META,319.12,324.66,318.16,321.84,19038000,2.72,0.85234,320.945,0.18773295936819556,2023-10-10,19038000,321.84
2023-10-11,META,323.01,328.84,322.95,327.82,22036300,4.81,1.49,325.655,0.20980182308004558,2023-10-11,22036300,327.82
2023-10-12,META,328.0,330.54,322.69,324.16,20530518,-3.84,-1.17,326.3475,0.19629479278148865,2023-10-12,20530518,324.16
2023-10-13,META,323.53,325.05,312.37,314.69,21360790,-8.84,-2.73,318.91,0.16134627449533157,2023-10-13,21360790,314.69
2023-10-16,META,318.64,321.82,315.52,321.15,16536114,2.51,0.78772,319.2825,0.18518655201682832,2023-10-16,16536114,321.15
2023-10-17,META,318.18,324.4,317.3,324.0,16387800,5.82,1.83,320.97,0.19570432151160633,2023-10-17,16387800,324.0
2023-10-18,META,321.39,325.94,315.56,316.97,16851003,-4.42,-1.38,319.965,0.16976049009115401,2023-10-18,16851003,316.97
2023-10-19,META,319.88,321.89,311.75,312.81,18709200,-7.06,-2.21,316.5825,0.1544082370742148,2023-10-19,18709200,312.81
2023-10-20,META,314.14,315.3,306.47,308.65,22312300,-5.49,-1.75,311.14,0.1390559840572756,2023-10-20,22312300,308.65
2023-10-23,META,309.5,317.36,307.26,314.01,17796800,4.51,1.46,312.0325,0.15883677159833187,2023-10-23,17796800,314.01
2023-10-24,META,316.78,318.35,310.63,312.55,19525500,-4.23,-1.34,314.5775,0.15344872126065612,2023-10-24,19525500,312.55
2023-10-25,META,310.0,310.88,298.84,299.53,42192500,-10.47,-3.38,304.8125,0.1053991216739858,2023-10-25,42192500,299.53
2023-10-26,META,295.0,295.0,279.4,288.35,66684141,-6.65,-2.25,289.4375,0.06413994169096204,2023-10-26,66684141,288.35
2023-10-27,META,294.48,299.31,292.97,296.73,29596300,2.25,0.76406,295.8725,0.0950658744510462,2023-10-27,29596300,296.73
2023-10-30,META,299.09,309.4,299.05,302.66,28435100,3.57,1.19,302.55,0.11695021589105803,2023-10-30,28435100,302.66
2023-10-31,META,303.31,303.68,296.86,301.27,19434200,-2.04,-0.67258,301.28,0.11182049673395555,2023-10-31,19434200,301.27
2023-11-01,META,301.85,312.74,301.85,311.85,20434600,10.0,3.31,307.0725,0.1508654094549211,2023-11-01,20434600,311.85
2023-11-02,META,317.3,318.82,308.33,310.87,21631820,-6.43,-2.03,313.83,0.1472487729268921,2023-11-02,21631820,310.87
2023-11-03,META,312.55,315.55,311.02,314.6,16764315,2.05,0.6559,313.43,0.16101413440602275,2023-11-03,16764315,314.6
2023-11-06,META,315.98,318.33,314.45,315.8,12887700,-0.18,-0.05696563,316.14,0.1654426689301398,2023-11-06,12887700,315.8
2023-11-07,META,317.06,321.0,315.12,318.82,14055614,1.76,0.5551,318.0,0.1765878141491677,2023-11-07,14055614,318.82
2023-11-08,META,318.14,321.33,314.88,319.78,13609704,1.64,0.5155,318.5325,0.18013064176846116,2023-11-08,13609704,319.78
2023-11-09,META,319.42,324.18,318.8,320.55,16103100,1.13,0.35377,320.7375,0.1829722847547699,2023-11-09,16103100,320.55
2023-11-10,META,319.94,329.1,319.46,328.77,19116921,8.83,2.76,324.3175,0.2133077462449715,2023-11-10,19116921,328.77
2023-11-13,META,326.2,332.33,325.7,329.19,16908948,2.99,0.91662,328.355,0.21485773332841251,2023-11-13,16908948,329.19
2023-11-14,META,334.54,338.1,333.33,336.31,17179403,1.77,0.52908,335.57,0.24113370483817387,2023-11-14,17179403,336.31
2023-11-15,META,337.93,338.4,330.02,332.71,14531200,-5.22,-1.54,334.765,0.22784810126582267,2023-11-15,14531200,332.71
2023-11-16,META,329.37,334.58,326.38,334.19,18932600,4.82,1.46,331.13,0.23330996051223374,2023-11-16,18932600,334.19
2023-11-17,META,330.26,335.5,329.35,335.04,14519213,4.78,1.45,332.5375,0.2364468391334833,2023-11-17,14519213,335.04
2023-11-20,META,334.89,341.87,334.19,339.97,16976129,5.08,1.52,337.73,0.254640735136731,2023-11-20,16976129,339.97
2023-11-21,META,338.33,339.9,335.9,336.98,12027900,-1.35,-0.39902,337.7775,0.243606303280806,2023-11-21,12027900,336.98
2023-11-22,META,339.21,342.92,338.58,341.49,10715177,2.28,0.67215,340.55,0.2602502122006125,2023-11-22,10715177,341.49
2023-11-24,META,340.13,341.86,336.77,338.23,5467500,-1.9,-0.55861,339.2475,0.24821936007676126,2023-11-24,5467500,338.23
2023-11-27,META,336.18,339.9,334.2,334.7,15684500,-1.48,-0.44024,336.245,0.23519208768498334,2023-11-27,15684500,334.7
2023-11-28,META,333.4,339.38,333.4,338.99,12637245,5.59,1.68,336.2925,0.251024098608702,2023-11-28,12637245,338.99
2023-11-29,META,339.69,339.9,330.78,332.2,16024500,-7.49,-2.2,335.6425,0.22596597409307284,2023-11-29,16024500,332.2
2023-11-30,META,331.89,333.5,322.4,327.15,23146400,-4.74,-1.43,328.735,0.20732922463741343,2023-11-30,23146400,327.15
2023-12-01,META,325.48,326.86,320.76,324.82,15276400,-0.66,-0.20278,324.48,0.19873048676975302,2023-12-01,15276400,324.82
2023-12-04,META,317.29,320.86,313.66,320.02,19037100,2.73,0.86041,317.9575,0.18101634867328475,2023-12-04,19037100,320.02
2023-12-05,META,318.98,321.88,315.39,318.29,16952128,-0.69,-0.21631,318.635,0.17463187806768277,2023-12-05,16952128,318.29
2023-12-06,META,321.93,322.25,317.04,317.45,11294337,-4.48,-1.39,319.6675,0.17153190390080075,2023-12-06,11294337,317.45
2023-12-07,META,317.77,328.24,317.77,326.59,15905100,8.82,2.78,322.5925,0.20526257519282565,2023-12-07,15905100,326.59
2023-12-08,META,323.09,333.17,323.0,332.75,14087400,9.66,2.99,328.0025,0.2279957190832933,2023-12-08,14087400,332.75
2023-12-11,META,329.4,329.89,320.0,325.28,25802500,-4.12,-1.25,326.1425,0.20042809167066444,2023-12-11,25802500,325.28
2023-12-12,META,324.6,334.47,324.56,334.22,18485500,9.62,2.96,329.4625,0.23342067387533683,2023-12-12,18485500,334.22
2023-12-13,META,333.93,338.37,332.64,334.74,16353321,0.81,0.24257,334.92,0.23533970550245398,2023-12-13,16353321,334.74
2023-12-14,META,333.85,334.7,328.64,333.17,19607335,-0.68,-0.20368,332.59,0.2295457061667343,2023-12-14,19607335,333.17
2023-12-15,META,331.99,338.66,331.22,334.92,31776900,2.93,0.88256,334.1975,0.23600398568107162,2023-12-15,31776900,334.92
2023-12-18,META,337.48,347.56,337.02,344.62,18993900,7.14,2.12,341.67,0.2718013064176845,2023-12-18,18993900,344.62
2023-12-19,META,345.58,353.6,345.12,350.36,17729400,4.78,1.38,348.665,0.29298446322471117,2023-12-19,17729400,350.36
2023-12-20,META,348.65,354.96,347.79,349.28,16369900,0.63,0.1807,350.17,0.28899878215300556,2023-12-20,16369900,349.28
2023-12-21,META,352.98,356.41,349.21,354.09,15289600,1.11,0.31447,353.1725,0.3067498247038416,2023-12-21,15289600,354.09
2023-12-22,META,355.58,357.2,351.22,353.39,11772800,-2.19,-0.6159,354.3475,0.3041665128981066,2023-12-22,11772800,353.39
2023-12-26,META,354.99,356.98,353.45,354.83,9898614,-0.16,-0.04507169,355.0625,0.309480754327047,2023-12-26,9898614,354.83
2023-12-27,META,356.07,359.0,355.31,357.83,13207928,1.76,0.49428,357.0525,0.3205520906373398,2023-12-27,13207928,357.83
2023-12-28,META,359.7,361.9,357.81,358.32,11798807,-1.38,-0.38365,359.4325,0.3223604089013543,2023-12-28,11798807,358.32
2023-12-29,META,358.99,360.0,351.82,353.96,14987100,-5.03,-1.4,356.1925,0.30627006679706215,2023-12-29,14987100,353.96
2024-01-02,META,351.32,353.16,340.01,346.29,19042200,-5.03,-1.43,347.695,0.2779643502970808,2024-01-02,19042200,346.29
2024-01-03,META,344.98,347.95,343.18,344.47,15451133,-0.51,-0.14783,345.145,0.27124773960216997,2024-01-03,15451133,344.47
2024-01-04,META,344.5,348.15,343.4,347.12,12099900,2.62,0.76052,345.7925,0.281027420009595,2024-01-04,12099900,347.12
2024-01-05,META,346.99,353.5,346.26,351.95,13920700,4.96,1.43,349.675,0.29885227146916615,2024-01-05,13920700,351.95
2024-01-08,META,354.7,358.98,352.05,358.66,13890222,3.96,1.12,356.0975,0.32361516034985427,2024-01-08,13890222,358.66
2024-01-09,META,356.4,360.64,355.36,357.43,13463900,1.03,0.289,357.4575,0.3190759124626341,2024-01-09,13463900,357.43
2024-01-10,META,360.17,372.94,359.08,370.47,22117206,10.3,2.86,365.665,0.36719932095803953,2024-01-10,22117206,370.47
2024-01-11,META,372.13,372.78,362.93,369.67,17205400,-2.46,-0.66106,369.3775,0.36424696460862815,2024-01-11,17205400,369.67
2024-01-12,META,370.16,377.06,369.54,374.49,19310046,4.34,1.17,372.8125,0.38203491161383174,2024-01-12,19310046,374.49
2024-01-16,META,373.65,375.61,367.23,367.46,15306900,-6.19,-1.66,370.9875,0.3560910801933792,2024-01-16,15306900,367.46
2024-01-17,META,366.3,368.54,358.61,368.37,12724800,2.07,0.56511,365.455,0.3594493855408347,2024-01-17,12724800,368.37
2024-01-18,META,371.49,376.85,370.95,376.13,16354332,4.64,1.25,373.855,0.3880872421301249,2024-01-18,16354332,376.13
2024-01-19,META,379.0,384.36,377.97,383.45,21670806,4.45,1.17,381.195,0.415101302727239,2024-01-19,21670806,383.45
2024-01-22,META,387.95,390.35,381.16,381.78,17680500,-6.17,-1.59,385.31,0.40893825884784274,2024-01-22,17680500,381.78
2024-01-23,META,384.62,388.38,382.08,385.2,15506100,0.585,0.1508,385.07,0.4215595822415763,2024-01-23,15506100,385.2
2024-01-24,META,390.0,396.15,387.81,390.7,15698500,0.7,0.17949,391.165,0.4418570321437796,2024-01-24,15698500,390.7
2024-01-25,META,390.17,395.49,385.66,393.18,15091100,3.01,0.77146,391.125,0.451009336826955,2024-01-25,15091100,393.18
2024-01-26,META,394.35,396.79,391.59,394.14,13163700,-0.21,-0.05325219,394.2175,0.45455216444624846,2024-01-26,13163700,394.14
2024-01-29,META,394.99,402.93,393.1,401.02,18742433,6.03,1.53,398.01,0.4799424290511862,2024-01-29,18742433,401.02
2024-01-30,META,403.59,406.36,399.57,400.06,18614727,-3.53,-0.87465,402.395,0.47639960143189275,2024-01-30,18614727,400.06
2024-01-31,META,389.0,398.0,387.1,390.14,20180817,1.14,0.29306,391.06,0.4397903826991916,2024-01-31,20180817,390.14
2024-02-01,META,393.94,400.5,393.05,394.78,29727100,0.84,0.21323,395.5675,0.4569140495257775,2024-02-01,29727100,394.78
2024-02-02,META,459.6,485.96,453.01,474.99,84707646,15.39,3.35,468.39,0.7529246780086356,2024-02-02,84707646,474.99
2024-02-05,META,469.88,471.9,459.22,459.41,40832400,-10.47,-2.23,465.1025,0.695427538103849,2024-02-05,40832400,459.41
2024-02-06,META,464.0,467.12,453.0,454.72,21655214,-9.28,-2.0,459.71,0.6781193490054249,2024-02-06,21655214,454.72
2024-02-07,META,458.0,471.52,456.18,469.59,23066000,11.59,2.53,463.8225,0.7329962726501087,2024-02-07,23066000,469.59
2024-02-08,META,468.32,470.59,465.03,470.0,18815100,1.68,0.35873,468.485,0.7345093552791819,2024-02-08,18815100,470.0
2024-02-09,META,472.95,473.59,467.47,468.11,18413137,-4.84,-1.02,470.53,0.7275344134036976,2024-02-09,18413137,468.11
2024-02-12,META,468.19,479.15,466.58,468.9,19382000,0.71,0.15165,470.705,0.7304498652987412,2024-02-12,19382000,468.9
2024-02-13,META,456.87,467.89,455.09,460.12,20916602,3.25,0.71136,459.9925,0.6980477543639516,2024-02-13,20916602,460.12
2024-02-14,META,467.93,474.11,466.09,473.28,16858401,5.35,1.14,470.3525,0.7466140163117685,2024-02-14,16858401,473.28
2024-02-15,META,475.28,488.62,472.22,484.03,24212326,8.75,1.84,480.0375,0.7862863047569839,2024-02-15,24212326,484.03
2024-02-16,META,478.11,478.96,469.21,473.32,23324620,-4.79,-1.0,474.9,0.7467616341292391,2024-02-16,23324620,473.32
2024-02-20,META,469.72,476.18,466.56,471.75,18015523,2.04,0.43217,471.0525,0.7409676347935195,2024-02-20,18015523,471.75
2024-02-21,META,466.5,469.0,461.79,468.03,12977050,1.53,0.32797,466.33,0.7272391777687564,2024-02-21,12977050,468.03
2024-02-22,META,480.24,489.99,476.06,486.13,21625805,5.89,1.23,483.105,0.7940362401741887,2024-02-22,21625805,486.13
2024-02-23,META,488.05,494.36,482.35,484.03,18374300,-4.02,-0.82369,487.1975,0.7862863047569839,2024-02-23,18374300,484.03
2024-02-26,META,483.47,486.14,480.6,481.74,12101415,-1.73,-0.35783,482.9875,0.7778351847067939,2024-02-26,12101415,481.74
2024-02-27,META,479.98,487.27,479.92,487.05,10809600,7.07,1.47,483.555,0.797431449976012,2024-02-27,10809600,487.05
2024-02-28,META,485.0,491.05,482.75,484.02,12715500,-0.98,-0.20206,485.705,0.7862494003026164,2024-02-28,12715500,484.02
2024-02-29,META,488.44,491.7,482.61,490.13,17732045,1.69,0.346,488.22,0.8087980219212456,2024-02-29,17732045,490.13
2024-03-01,META,492.11,504.25,491.85,502.3,16273600,10.19,2.07,497.6275,0.8537107428866664,2024-03-01,16273600,502.3
2024-03-04,META,503.0,504.42,496.42,498.19,12324141,-4.81,-0.95626,500.5075,0.8385430121415653,2024-03-04,12324141,498.19
2024-03-05,META,495.0,495.58,487.89,490.22,15325300,-4.78,-0.96566,492.1725,0.8091301620105547,2024-03-05,15325300,490.22
2024-03-06,META,497.63,502.97,494.29,496.09,11757925,-1.54,-0.30947,497.745,0.8307930767243603,2024-03-06,11757925,496.09
2024-03-07,META,503.28,519.85,501.38,512.19,18586437,8.91,1.77,509.175,0.8902092482562645,2024-03-07,18586437,512.19
2024-03-08,META,514.19,523.57,499.35,505.95,18597100,-8.24,-1.6,510.765,0.8671808687308555,2024-03-08,18597100,505.95
2024-03-11,META,497.01,497.32,476.0,483.59,20428300,-13.42,-2.7,488.48,0.7846625087648076,2024-03-11,20428300,483.59
2024-03-12,META,493.26,502.31,484.73,499.75,15448232,6.49,1.32,495.0125,0.8443001070229175,2024-03-12,15448232,499.75
2024-03-13,META,495.39,500.98,491.03,495.57,12090700,0.18,0.03633501,495.7425,0.8288740450972429,2024-03-13,12090700,495.57
2024-03-14,META,500.26,501.35,488.16,491.83,12620014,-8.43,-1.69,495.4,0.8150717791637447,2024-03-14,12620014,491.83
2024-03-15,META,489.01,491.83,481.3,484.1,29153600,-4.91,-1.0,486.56,0.7865446359375576,2024-03-15,29153600,484.1
2024-03-18,META,491.91,497.42,486.81,496.98,11755300,5.07,1.03,493.28,0.8340775731630807,2024-03-18,11755300,496.98
2024-03-19,META,488.17,496.63,481.28,496.24,10903100,8.07,1.65,490.58,0.8313466435398751,2024-03-19,10903100,496.24
2024-03-20,META,499.5,508.2,495.17,505.52,11711100,6.02,1.21,502.0975,0.865593977193047,2024-03-20,11711100,505.52
2024-03-21,META,514.71,515.04,506.01,507.76,9712549,-6.95,-1.35,510.88,0.8738605749713988,2024-03-21,9712549,507.76
2024-03-22,META,507.0,509.97,504.34,509.58,8120600,2.58,0.50888,507.7225,0.8805771856663096,2024-03-22,8120600,509.58
2024-03-25,META,505.79,507.22,500.24,503.02,8380617,-2.77,-0.54766,504.0675,0.8563678636011365,2024-03-25,8380617,503.02
2024-03-26,META,505.13,510.0,495.21,495.89,11205400,-9.24,-1.83,501.5575,0.8300549876370076,2024-03-26,11205400,495.89
2024-03-27,META,499.3,499.89,488.07,493.86,9989700,-5.44,-1.09,495.28,0.8225633834003763,2024-03-27,9989700,493.86
2024-03-28,META,492.84,492.89,485.15,485.58,15212800,-7.26,-1.47,489.115,0.7920064951839685,2024-03-28,15212800,485.58
2024-04-01,META,487.2,497.43,481.78,491.35,9247007,4.15,0.85181,489.44,0.8133003653540982,2024-04-01,9247007,491.35
2024-04-02,META,485.1,497.53,484.65,497.37,11081026,12.27,2.53,491.1625,0.8355168468834187,2024-04-02,11081026,497.37
2024-04-03,META,498.93,507.24,498.75,506.74,12099200,7.81,1.57,502.915,0.8700963206258994,2024-04-03,12099200,506.74
2024-04-04,META,516.42,530.0,510.58,510.92,26476300,-5.5,-1.07,516.98,0.8855223825515739,2024-04-04,26476300,510.92
2024-04-05,META,516.86,530.7,514.41,527.34,19263300,10.49,2.03,522.3275,0.9461194966232422,2024-04-05,19263300,527.34
2024-04-08,META,529.28,531.49,518.89,519.25,13260600,-10.03,-1.9,524.7275,0.9162637930398196,2024-04-08,13260600,519.25
2024-04-09,META,522.23,525.87,506.74,516.9,10881445,-5.33,-1.02,517.935,0.9075912462634237,2024-04-09,10881445,516.9
2024-04-10,META,509.29,522.56,505.8,519.83,11418500,10.54,2.07,514.37,0.9184042513931432,2024-04-10,11418500,519.83
2024-04-11,META,521.11,523.86,517.29,523.16,10369500,2.05,0.39339,521.355,0.9306934346975677,2024-04-11,10369500,523.16
2024-04-12,META,517.75,520.19,509.33,511.9,11984535,-5.85,-1.13,514.7925,0.8891390190796027,2024-04-12,11984535,511.9
